id,title,difficulty,totalNotes,sub_constant_1,main_constant,sub_constant_2,stamina,handspeed,burst,complex,rhythm
1,天竺2000,oni,831,9.00 ,10.03 ,11.45 ,7.86 ,11.61 ,12.75 ,6.59 ,10.70 
2,天体観測,oni,406,1.66 ,1.75 ,1.32 ,2.85 ,0.19 ,3.53 ,0.00 ,0.62 
3,愿望便是希望者,oni,507,1.17 ,1.47 ,1.52 ,2.00 ,0.19 ,5.17 ,0.00 ,0.43 
5,IOSYS Autumn Carnivorous Festival 2014,oni,848,8.65 ,9.01 ,9.93 ,8.14 ,10.20 ,11.55 ,7.17 ,8.44 
8,超时空Adventure,oni,420,0.98 ,1.83 ,2.78 ,1.67 ,0.14 ,0.60 ,0.17 ,3.24 
9,与你奏响的和弦,edit,681,4.56 ,4.29 ,3.02 ,5.55 ,3.12 ,3.53 ,4.59 ,2.31 
9,与你奏响的和弦,oni,466,0.87 ,1.23 ,1.42 ,1.47 ,0.09 ,3.53 ,0.31 ,1.16 
10,3piece-JazzParty!,oni,552,8.14 ,7.71 ,6.94 ,6.55 ,5.35 ,4.98 ,11.16 ,6.74 
11,みらくる☆トラベル,oni,338,0.84 ,1.51 ,1.97 ,1.39 ,0.41 ,7.03 ,0.00 ,0.52 
12,夜樱 Bladerz,oni,567,7.76 ,7.79 ,6.58 ,5.39 ,6.62 ,7.53 ,10.29 ,6.08 
13,心动不已的祭典时间,oni,652,5.29 ,7.35 ,9.24 ,4.60 ,5.81 ,9.37 ,5.31 ,10.02 
14,七彩ボタン,oni,455,0.71 ,1.16 ,1.73 ,1.22 ,0.02 ,0.00 ,0.09 ,2.01 
15,龙与黑炎的公主,edit,932,12.98 ,12.18 ,12.29 ,12.44 ,11.48 ,14.52 ,14.57 ,11.19 
15,龙与黑炎的公主,oni,569,6.42 ,6.51 ,6.74 ,4.52 ,2.98 ,1.20 ,9.64 ,7.16 
16,暗黑魔法少女,oni,1158,10.77 ,9.95 ,9.03 ,11.84 ,10.62 ,8.67 ,9.55 ,4.15 
17,花音反拍子,oni,700,5.39 ,6.37 ,7.66 ,4.66 ,2.19 ,9.32 ,7.71 ,6.30 
18,ひまわりの約束,oni,233,0.14 ,0.14 ,0.08 ,0.24 ,0.00 ,0.00 ,0.00 ,0.06 
19,Night And Day,oni,698,8.01 ,7.23 ,5.56 ,6.58 ,1.34 ,0.14 ,12.05 ,4.93 
20,IN THE ZONE,oni,765,8.87 ,8.53 ,5.32 ,10.08 ,8.37 ,7.88 ,7.84 ,3.07 
21,Turquoise Tachometer,oni,835,10.54 ,9.08 ,6.95 ,9.81 ,6.27 ,3.96 ,13.93 ,5.76 
22,AISO WARAI,oni,600,2.82 ,2.91 ,2.21 ,4.05 ,2.43 ,5.87 ,1.16 ,1.02 
25,フライングゲット,oni,306,0.55 ,2.61 ,4.40 ,0.95 ,0.02 ,0.00 ,0.00 ,5.20 
26,恋するフォーチュンクッキー,oni,529,1.27 ,1.09 ,0.64 ,1.80 ,0.10 ,0.00 ,1.24 ,0.29 
27,Heavy Rotation,oni,507,1.60 ,1.98 ,2.02 ,2.65 ,0.74 ,7.03 ,0.00 ,0.13 
31,亚空间游泳ac12.5,oni,777,8.00 ,8.24 ,8.45 ,5.91 ,3.79 ,5.24 ,11.85 ,8.84 
32,亚历山大 主题曲,oni,644,3.95 ,4.46 ,8.56 ,5.81 ,3.52 ,12.75 ,0.00 ,1.09 
33,UNDEAD HEART（愤怒的Warriors）,oni,1134,13.30 ,12.29 ,11.63 ,14.34 ,11.40 ,12.41 ,13.75 ,5.99 
34,Amanda,oni,523,4.33 ,5.39 ,5.57 ,3.25 ,0.16 ,7.75 ,6.70 ,5.63 
35,GLORIOUS RO@D,oni,315,0.68 ,0.86 ,1.13 ,1.12 ,0.01 ,0.00 ,0.34 ,1.28 
36,Let It Go,oni,361,0.36 ,0.40 ,0.17 ,0.62 ,0.02 ,0.02 ,0.00 ,0.00 
37,渚のアンドロメダ,oni,701,3.09 ,2.73 ,1.69 ,4.42 ,1.66 ,1.43 ,2.48 ,0.98 
38,KAZE NO FANTASY,oni,765,5.79 ,5.73 ,3.40 ,8.16 ,5.60 ,7.62 ,1.22 ,0.45 
39,Pastel Dream,oni,765,4.99 ,5.00 ,3.14 ,7.42 ,4.29 ,7.50 ,0.56 ,0.85 
40,"My Soul, Your Beats!",oni,444,3.95 ,3.36 ,1.83 ,6.07 ,1.19 ,0.18 ,2.83 ,0.22 
41,グレート！アニマルカイザー!!,oni,676,4.75 ,4.68 ,2.68 ,6.63 ,4.71 ,5.63 ,0.92 ,0.45 
42,面包超人进行曲,oni,400,0.69 ,0.62 ,0.36 ,1.18 ,0.01 ,0.00 ,0.00 ,0.20 
43,再见了Varya,edit,765,12.94 ,12.25 ,12.22 ,12.64 ,11.94 ,11.02 ,13.92 ,12.82 
43,再见了Varya,oni,546,7.99 ,9.07 ,9.96 ,4.52 ,7.08 ,10.70 ,10.90 ,9.74 
44,YouTube主题曲,oni,455,1.65 ,3.22 ,5.02 ,1.73 ,0.07 ,0.00 ,2.25 ,5.87 
45,苍之旋律,edit,976,11.23 ,10.08 ,9.05 ,12.18 ,10.65 ,8.43 ,10.59 ,3.75 
45,苍之旋律,oni,933,9.51 ,9.11 ,6.65 ,10.81 ,10.17 ,8.43 ,6.90 ,4.23 
47,前前前世,oni,466,4.45 ,4.52 ,3.51 ,5.42 ,4.07 ,8.08 ,3.56 ,1.09 
48,ASSAULT BGM1,edit,761,7.22 ,7.31 ,6.08 ,6.92 ,1.19 ,5.73 ,10.26 ,5.74 
48,ASSAULT BGM1,oni,527,4.32 ,3.88 ,2.89 ,3.31 ,0.12 ,0.00 ,6.67 ,2.48 
49,Samba Alegria,edit,765,7.32 ,8.88 ,10.11 ,5.97 ,0.92 ,8.93 ,11.07 ,12.37 
49,Samba Alegria,oni,619,2.63 ,5.82 ,9.27 ,2.78 ,0.06 ,0.03 ,3.58 ,10.88 
51,くらえ！ブットバースト!!,oni,454,3.28 ,3.66 ,5.88 ,4.39 ,1.35 ,8.78 ,3.27 ,2.24 
52,BURNING FORCE组曲,oni,748,4.33 ,4.43 ,4.50 ,5.70 ,3.14 ,8.38 ,3.65 ,1.12 
53,化物月夜,oni,677,7.22 ,7.08 ,3.90 ,7.80 ,8.93 ,7.50 ,3.74 ,0.34 
54,【限定】 うなぎのたましいロック,oni,582,1.18 ,1.01 ,0.57 ,1.93 ,0.02 ,0.00 ,0.61 ,0.22 
55,Pastel Sealane,oni,850,9.25 ,9.77 ,9.41 ,5.75 ,9.39 ,9.26 ,11.51 ,9.76 
56,Blue Rose Ruin,oni,765,7.72 ,7.56 ,4.40 ,10.15 ,7.94 ,7.79 ,3.25 ,1.69 
59,僕らの世界にダンスを,oni,266,1.01 ,0.86 ,0.49 ,1.48 ,0.23 ,0.00 ,0.88 ,0.19 
60,夜樱谢肉祭,edit,942,10.08 ,9.34 ,11.39 ,9.52 ,7.56 ,11.81 ,12.39 ,11.36 
60,夜樱谢肉祭,oni,986,10.13 ,8.96 ,6.82 ,10.53 ,7.50 ,5.17 ,11.72 ,5.66 
61,Off ? Rock,oni,594,6.41 ,8.09 ,10.01 ,3.90 ,0.26 ,0.61 ,10.32 ,12.27 
62,YURERU PLEAT JIKKOUIIN,oni,484,4.32 ,4.95 ,5.48 ,3.16 ,0.65 ,3.15 ,6.71 ,5.96 
63,BURU-TARO的点心２,oni,574,2.97 ,4.78 ,6.98 ,3.74 ,0.13 ,1.44 ,3.48 ,8.09 
64,画龙点睛,oni,608,5.38 ,6.02 ,5.51 ,7.14 ,0.88 ,5.45 ,5.85 ,5.56 
65,月下美人,oni,832,5.11 ,4.48 ,3.02 ,7.82 ,2.23 ,0.60 ,3.36 ,2.23 
66,百花缭乱,oni,777,3.79 ,3.25 ,1.92 ,5.73 ,1.98 ,0.38 ,2.40 ,0.94 
67,百鬼夜行,oni,711,5.19 ,4.47 ,2.70 ,5.42 ,1.46 ,0.18 ,6.95 ,1.48 
68,Calculator,oni,777,10.92 ,11.25 ,12.44 ,10.53 ,10.69 ,14.48 ,11.31 ,11.70 
69,"Brave Sword, Braver Soul",oni,471,1.79 ,1.56 ,0.85 ,3.07 ,0.21 ,0.60 ,0.00 ,0.15 
70,Caramel Time☆,oni,722,5.34 ,4.87 ,3.87 ,5.75 ,4.87 ,2.83 ,5.28 ,3.41 
71,和兰抚子,oni,506,4.91 ,4.71 ,3.03 ,5.79 ,3.37 ,4.11 ,5.16 ,2.00 
72,The Carnivorous Carnival,oni,777,8.95 ,7.98 ,4.78 ,11.03 ,6.88 ,4.85 ,8.28 ,2.43 
73,Black Rose Apostle,edit,915,12.40 ,10.72 ,9.77 ,14.14 ,11.10 ,8.90 ,11.51 ,3.74 
73,Black Rose Apostle,oni,876,11.06 ,10.05 ,9.16 ,12.81 ,10.50 ,8.90 ,9.40 ,4.70 
74,SHIRONEKO CARAMEL MUGEN NO WATAAME,edit,1007,9.00 ,7.81 ,5.02 ,10.37 ,1.86 ,0.14 ,11.37 ,3.35 
74,SHIRONEKO CARAMEL MUGEN NO WATAAME,oni,634,2.76 ,2.62 ,2.36 ,3.06 ,0.28 ,0.15 ,3.63 ,2.36 
76,ソードバトラーズ,edit,604,8.11 ,8.69 ,9.38 ,6.20 ,5.60 ,10.12 ,11.18 ,8.96 
76,ソードバトラーズ,oni,414,1.90 ,1.88 ,1.80 ,2.52 ,0.33 ,0.60 ,2.06 ,1.86 
79,天堂与地狱序曲,oni,563,2.76 ,2.79 ,1.81 ,4.64 ,0.99 ,2.95 ,0.00 ,1.21 
80,练习曲Op.10-4,edit,948,10.48 ,9.51 ,9.27 ,10.99 ,7.90 ,8.16 ,11.92 ,10.12 
80,练习曲Op.10-4,oni,852,8.01 ,7.63 ,4.68 ,9.67 ,7.92 ,6.83 ,5.82 ,2.65 
81,第七号交响曲节选,oni,541,2.17 ,2.52 ,2.48 ,3.33 ,0.73 ,2.19 ,1.50 ,2.60 
82,An American in Paris,oni,463,1.60 ,1.40 ,0.93 ,2.41 ,0.09 ,0.00 ,1.35 ,0.67 
83,Surfside Satie,oni,781,5.61 ,5.37 ,4.69 ,6.90 ,2.93 ,3.49 ,6.10 ,4.50 
84,卡门第一组曲 斗牛士之歌,edit,957,13.10 ,12.71 ,13.33 ,13.63 ,15.50 ,15.26 ,9.07 ,4.16 
84,卡门第一组曲 斗牛士之歌,oni,518,4.52 ,3.84 ,2.09 ,2.52 ,0.22 ,0.00 ,7.36 ,0.26 
85,Concerto in F,oni,734,6.47 ,7.44 ,7.88 ,6.73 ,1.50 ,9.13 ,8.75 ,6.89 
86,库普兰之墓,oni,651,4.10 ,4.54 ,6.57 ,4.11 ,1.31 ,9.25 ,5.58 ,3.02 
87,丑角的晨歌,oni,529,3.01 ,3.04 ,1.99 ,3.67 ,3.49 ,5.17 ,1.06 ,0.47 
88,幻想即兴曲,oni,558,9.82 ,9.12 ,6.31 ,9.61 ,7.90 ,7.88 ,11.44 ,4.53 
89,野蜂飞舞,oni,630,8.42 ,7.16 ,3.88 ,9.89 ,3.03 ,0.78 ,10.14 ,0.23 
90,亲亲卡农,oni,697,3.68 ,3.78 ,2.64 ,5.50 ,3.12 ,7.50 ,0.41 ,0.15 
91,火星,oni,375,1.33 ,1.50 ,1.37 ,1.05 ,0.46 ,1.80 ,1.98 ,1.34 
92,悼念公主的帕凡舞曲,edit,612,3.20 ,4.36 ,6.01 ,3.49 ,0.13 ,0.02 ,4.27 ,6.89 
92,悼念公主的帕凡舞曲,oni,383,0.54 ,0.49 ,0.25 ,0.92 ,0.05 ,0.02 ,0.00 ,0.06 
93,Ruslan and Lyudmila,oni,659,5.26 ,5.21 ,4.06 ,5.71 ,5.42 ,5.89 ,4.48 ,3.38 
94,弩蚊怒夏,oni,1000,13.39 ,11.40 ,9.66 ,14.64 ,10.53 ,9.33 ,14.36 ,1.21 
95,天鹅湖,edit,861,12.34 ,11.71 ,11.92 ,12.70 ,11.19 ,11.01 ,12.85 ,12.87 
95,天鹅湖,oni,610,6.25 ,6.50 ,8.20 ,5.79 ,3.95 ,11.00 ,8.17 ,4.68 
96,千鼓千鼓,oni,776,9.01 ,8.64 ,7.48 ,8.36 ,4.45 ,6.46 ,12.30 ,7.07 
97,触技与赋格与ROCK,oni,804,6.73 ,7.19 ,6.28 ,6.81 ,1.89 ,8.33 ,9.18 ,5.29 
98,O Vreneli,oni,351,1.61 ,1.60 ,1.61 ,0.98 ,0.03 ,0.00 ,2.59 ,1.69 
100,迅风丸,edit,659,9.05 ,7.92 ,5.36 ,8.70 ,3.00 ,0.67 ,12.57 ,3.98 
100,迅风丸,oni,507,4.78 ,4.08 ,2.27 ,5.07 ,3.00 ,0.60 ,5.75 ,0.62 
101,ココロ転がせっ！,oni,285,0.62 ,0.96 ,1.37 ,1.06 ,0.05 ,0.17 ,0.00 ,1.59 
103,Sunset Runaway,oni,610,7.97 ,8.60 ,9.65 ,6.88 ,6.48 ,10.51 ,9.94 ,9.21 
105,第九号交响曲,edit,676,4.94 ,5.06 ,6.66 ,5.74 ,4.31 ,8.96 ,4.57 ,4.05 
105,第九号交响曲,oni,354,0.96 ,1.15 ,1.45 ,0.87 ,0.01 ,0.00 ,1.41 ,1.63 
106,Day by Day!,edit,833,6.81 ,7.51 ,7.45 ,7.51 ,4.30 ,8.37 ,7.91 ,7.27 
106,Day by Day!,oni,608,2.44 ,2.54 ,2.09 ,3.57 ,1.82 ,3.30 ,1.25 ,1.81 
107,DADAKKO MONSTER,oni,557,2.07 ,2.67 ,2.96 ,3.34 ,0.77 ,7.68 ,0.94 ,2.18 
108,DENSHI DRUM NO TATSUJIN,oni,882,7.84 ,7.44 ,4.35 ,9.32 ,8.63 ,6.57 ,4.57 ,2.00 
109,Many wow bang!,edit,497,7.26 ,7.09 ,6.86 ,3.66 ,0.66 ,0.01 ,11.93 ,7.09 
109,Many wow bang!,oni,478,5.06 ,5.52 ,6.35 ,3.43 ,0.33 ,0.01 ,8.00 ,6.99 
110,DEBSTEP!,oni,888,12.17 ,11.25 ,11.25 ,11.82 ,10.66 ,8.38 ,13.62 ,12.98 
111,DENSETSU NO MATSURI,oni,777,2.87 ,2.94 ,3.09 ,3.96 ,0.25 ,0.02 ,2.95 ,3.31 
112,電車で電車で OPA!OPA!OPA! -GMT mashup-,oni,658,5.96 ,6.41 ,6.91 ,4.52 ,0.58 ,2.82 ,9.20 ,7.45 
113,電車で電車でGO!GO!GO!GC! -GMT remix-,oni,555,6.42 ,5.77 ,4.35 ,4.63 ,0.77 ,0.02 ,10.00 ,3.78 
114,リッジでリッジで GO!GO!GO! -GMT mashup-,oni,600,6.06 ,6.34 ,6.91 ,4.06 ,1.60 ,0.23 ,9.48 ,7.48 
115,ドラゴンボールヒーローズ ギャラクシーミッションシリーズ テーマソング,oni,341,0.83 ,1.08 ,1.18 ,1.39 ,0.13 ,4.00 ,0.28 ,0.39 
116,ドラゴンボールヒーローズ 邪悪龍ミッションシリーズ テーマソング,oni,365,1.42 ,1.91 ,2.14 ,2.19 ,1.00 ,7.03 ,0.40 ,0.94 
117,DIMENSIONS,oni,535,7.46 ,8.31 ,8.97 ,4.56 ,1.28 ,10.32 ,11.94 ,7.86 
118,さちさちにしてあげる?,edit,743,10.66 ,10.28 ,9.96 ,11.16 ,10.08 ,11.00 ,10.52 ,4.99 
118,さちさちにしてあげる?,oni,366,1.18 ,1.24 ,0.93 ,1.97 ,0.32 ,2.83 ,0.39 ,0.00 
120,咚奏箱2000,oni,765,12.05 ,12.72 ,14.61 ,9.47 ,15.50 ,15.50 ,10.03 ,12.00 
121,Doom Noiz,oni,961,11.25 ,10.41 ,10.57 ,10.93 ,8.39 ,10.97 ,13.60 ,10.91 
122,实现梦想的哆啦Ａ梦,oni,321,0.72 ,0.68 ,0.50 ,1.05 ,0.01 ,0.03 ,0.67 ,0.44 
123,全力バタンキュー,oni,528,4.20 ,3.67 ,1.99 ,5.86 ,2.55 ,1.67 ,3.41 ,0.03 
124,Dream Tide,oni,563,5.29 ,6.28 ,7.88 ,4.89 ,0.26 ,0.07 ,7.68 ,8.86 
126,SYMPHONIC DRUAGA,oni,420,3.59 ,3.34 ,2.85 ,1.39 ,0.17 ,0.04 ,6.02 ,2.75 
127,THE TOWER OF DRUAGA Medley,oni,682,4.87 ,4.99 ,3.83 ,5.84 ,1.60 ,7.97 ,5.80 ,2.34 
128,D's Adventure Note,oni,872,10.49 ,10.31 ,11.05 ,10.34 ,9.33 ,10.77 ,11.49 ,12.29 
131,铁路便当2000,oni,876,9.92 ,9.29 ,6.11 ,11.60 ,10.56 ,8.32 ,6.74 ,2.14 
132,地平线上的疾风,oni,563,2.21 ,2.52 ,2.39 ,3.24 ,0.87 ,2.37 ,1.81 ,2.45 
133,"1,2, Fanclub",oni,544,3.11 ,2.75 ,1.94 ,3.76 ,0.81 ,0.19 ,3.72 ,1.54 
134,Eternal bond,oni,635,6.38 ,6.03 ,4.22 ,6.97 ,6.00 ,5.17 ,5.98 ,3.20 
135,残酷天使的行动纲领,edit,423,6.82 ,6.69 ,6.51 ,4.68 ,0.35 ,0.00 ,10.77 ,6.75 
135,残酷天使的行动纲领,oni,345,3.85 ,4.53 ,5.63 ,2.28 ,0.06 ,0.00 ,6.23 ,6.33 
136,Evidence of evil,oni,814,11.10 ,10.89 ,11.40 ,11.55 ,10.61 ,12.75 ,10.93 ,8.81 
137,FAMIRES WARS,oni,723,5.03 ,6.78 ,8.52 ,4.99 ,5.01 ,8.08 ,4.99 ,9.39 
138,Scars of FAUNA,oni,780,8.71 ,9.26 ,11.11 ,8.86 ,7.83 ,11.44 ,9.23 ,11.42 
139,dance storm,edit,765,6.59 ,6.52 ,4.54 ,8.79 ,5.83 ,8.08 ,4.18 ,2.54 
139,dance storm,oni,644,4.10 ,4.25 ,3.65 ,5.77 ,1.53 ,8.08 ,3.77 ,1.89 
140,#NAME?,edit,900,8.42 ,8.34 ,7.88 ,8.10 ,9.10 ,10.54 ,7.86 ,3.27 
140,#NAME?,oni,583,2.06 ,2.57 ,2.68 ,3.50 ,0.14 ,7.50 ,0.49 ,1.75 
141,Fly away,oni,579,3.83 ,4.01 ,5.68 ,4.95 ,2.57 ,8.67 ,3.52 ,2.26 
142,ファッションモンスター,oni,374,1.26 ,1.45 ,1.32 ,2.14 ,0.35 ,2.83 ,0.00 ,1.08 
144,エビカニクス,oni,353,1.71 ,1.60 ,1.39 ,2.94 ,0.14 ,0.11 ,0.00 ,1.36 
146,シオカラ節,oni,432,2.98 ,2.95 ,2.94 ,4.92 ,0.76 ,0.19 ,1.23 ,3.07 
148,FUJIN Rumble,oni,751,11.94 ,11.08 ,10.87 ,11.87 ,10.56 ,8.76 ,13.05 ,12.33 
149,Saturday Taiko Fever,edit,600,7.13 ,8.55 ,8.86 ,4.42 ,0.74 ,8.08 ,11.44 ,9.44 
149,Saturday Taiko Fever,oni,437,4.02 ,5.12 ,6.77 ,1.98 ,0.31 ,0.00 ,6.62 ,7.71 
150,冬龙 ～Toryu～,edit,687,10.03 ,9.90 ,11.85 ,8.71 ,10.30 ,14.86 ,10.78 ,3.59 
150,冬龙 ～Toryu～,oni,541,5.74 ,5.29 ,3.35 ,5.09 ,1.90 ,4.00 ,8.25 ,2.09 
151,ファンタジーゾーン OPA-OPA! - GMT remix -,oni,537,4.93 ,5.33 ,6.06 ,3.42 ,0.75 ,0.09 ,7.74 ,6.65 
152,Ｇ意识过剩,oni,790,9.04 ,8.85 ,7.00 ,7.90 ,10.75 ,8.67 ,8.02 ,2.98 
153,エンジェル ドリーム(デレマス),oni,694,5.29 ,5.26 ,3.31 ,7.31 ,5.29 ,7.50 ,1.20 ,1.17 
154,Garakuta Doll Play,edit,715,10.26 ,9.53 ,10.65 ,7.35 ,10.38 ,11.93 ,12.27 ,7.32 
154,Garakuta Doll Play,oni,750,8.97 ,8.51 ,8.23 ,7.80 ,1.95 ,10.36 ,13.18 ,4.95 
155,GASHA DOKURO,oni,614,5.13 ,6.15 ,8.24 ,3.25 ,1.13 ,10.75 ,8.13 ,5.73 
156,KAGEKIYO,edit,999,10.40 ,8.42 ,11.44 ,9.89 ,3.40 ,8.38 ,14.53 ,14.33 
156,KAGEKIYO,oni,765,7.47 ,7.71 ,8.28 ,4.75 ,0.27 ,0.00 ,11.95 ,8.91 
157,ゲラゲラポーのうた,oni,329,1.11 ,0.95 ,0.53 ,1.73 ,0.05 ,0.00 ,0.81 ,0.16 
159,Wings of Tomorrow(Tatsujin Mix),oni,765,6.94 ,6.88 ,6.55 ,7.76 ,5.64 ,8.92 ,7.13 ,2.69 
160,No Way Back,edit,713,6.65 ,6.69 ,7.71 ,4.87 ,8.30 ,10.83 ,6.19 ,2.54 
160,No Way Back,oni,697,5.26 ,4.62 ,2.50 ,6.88 ,4.21 ,2.37 ,4.12 ,0.15 
161,ごめんなさいのKissing You,oni,336,0.98 ,0.89 ,0.62 ,1.68 ,0.08 ,0.11 ,0.00 ,0.50 
163,DON'T CUT,edit,754,8.46 ,7.63 ,4.47 ,8.98 ,7.13 ,5.17 ,8.98 ,2.03 
163,DON'T CUT,oni,704,4.03 ,3.98 ,2.31 ,6.28 ,2.92 ,5.17 ,0.00 ,0.16 
164,Got more raves?,edit,824,12.37 ,11.25 ,12.17 ,10.71 ,10.70 ,12.52 ,14.99 ,12.58 
164,Got more raves?,oni,702,9.20 ,8.77 ,9.66 ,7.32 ,0.79 ,2.85 ,14.03 ,10.24 
166,NINJIN NIN,oni,592,3.24 ,4.15 ,5.03 ,5.45 ,1.11 ,2.83 ,0.48 ,5.61 
167,天之弱,oni,828,7.51 ,7.44 ,7.15 ,7.86 ,8.02 ,8.96 ,6.40 ,4.71 
168,咖啡的味道,oni,926,9.59 ,9.01 ,6.73 ,11.00 ,9.48 ,7.79 ,7.88 ,5.47 
169,心跳不已的恋爱预感！？,oni,473,2.17 ,2.21 ,1.46 ,3.49 ,1.19 ,4.00 ,0.60 ,0.00 
171,重金属Fugitive,oni,653,9.97 ,10.65 ,11.66 ,8.56 ,10.50 ,12.17 ,10.53 ,12.31 
173,樱花烂漫,oni,759,4.03 ,4.00 ,2.55 ,5.63 ,3.13 ,5.29 ,2.59 ,1.22 
177,Haruuta,oni,273,0.32 ,0.36 ,0.33 ,0.55 ,0.05 ,0.18 ,0.00 ,0.34 
178,春龙 ～Haryu～,edit,833,11.50 ,9.48 ,7.87 ,11.80 ,6.91 ,9.72 ,14.31 ,2.97 
178,春龙 ～Haryu～,oni,698,7.17 ,7.08 ,5.35 ,7.68 ,5.14 ,8.12 ,8.17 ,3.90 
179,工作2000,oni,876,12.58 ,12.18 ,12.15 ,12.93 ,11.63 ,14.74 ,12.92 ,10.38 
180,隼,oni,786,7.63 ,7.63 ,5.13 ,8.16 ,10.01 ,7.85 ,2.40 ,3.55 
181,8OROCHI,edit,1001,11.80 ,11.56 ,10.83 ,12.06 ,11.31 ,14.51 ,11.79 ,5.12 
181,8OROCHI,oni,958,11.22 ,11.08 ,11.77 ,11.42 ,10.97 ,14.10 ,11.05 ,5.53 
182,Hello! Halloween,oni,576,4.84 ,4.24 ,2.84 ,3.09 ,0.93 ,0.34 ,7.68 ,2.09 
183,SHOUJO NO KAMI NO RYUUSHI,oni,999,6.48 ,6.38 ,3.66 ,8.72 ,6.83 ,7.62 ,1.31 ,0.52 
184,月影SASURAI,edit,765,7.55 ,7.51 ,7.55 ,5.74 ,1.04 ,0.03 ,11.61 ,7.94 
184,月影SASURAI,oni,580,2.92 ,4.57 ,6.69 ,2.60 ,0.11 ,0.02 ,4.31 ,7.76 
186,Hurtling Boys,oni,903,12.95 ,12.50 ,12.62 ,13.35 ,12.01 ,14.06 ,13.20 ,11.83 
187,六兆年零一夜物语,edit,753,9.79 ,9.22 ,7.34 ,9.22 ,10.23 ,7.85 ,9.72 ,6.35 
187,六兆年零一夜物语,oni,846,8.52 ,8.28 ,4.79 ,9.51 ,10.11 ,7.85 ,4.76 ,1.84 
190,ゲラゲラと笑うな,oni,929,5.64 ,5.68 ,5.35 ,4.91 ,6.69 ,8.12 ,5.05 ,4.58 
191,我是合成器,oni,612,2.27 ,7.12 ,10.00 ,2.46 ,0.15 ,4.00 ,3.03 ,13.31 
193,Scroll MIKA,oni,765,2.68 ,2.49 ,2.11 ,4.04 ,0.86 ,0.61 ,2.05 ,2.01 
194,Ignis Danse,oni,818,10.56 ,9.80 ,9.16 ,9.93 ,10.11 ,7.77 ,11.39 ,8.55 
196,梦色Coaster,oni,728,3.52 ,3.36 ,1.80 ,4.86 ,1.94 ,2.83 ,3.04 ,0.20 
197,The world is all one !!,edit,765,5.45 ,5.45 ,3.77 ,7.37 ,5.57 ,7.96 ,1.61 ,1.76 
197,The world is all one !!,oni,495,1.33 ,1.51 ,1.35 ,2.27 ,0.22 ,4.47 ,0.00 ,0.20 
198,READY!!,oni,420,2.05 ,2.66 ,1.88 ,3.43 ,0.86 ,6.10 ,0.00 ,0.00 
199,お願い！シンデレラ,oni,419,1.34 ,1.71 ,1.81 ,2.25 ,0.48 ,6.33 ,0.00 ,0.16 
200,Star!!,edit,530,8.45 ,8.02 ,4.37 ,7.53 ,9.50 ,7.14 ,8.05 ,0.69 
200,Star!!,oni,346,1.08 ,1.62 ,1.95 ,1.84 ,0.24 ,7.03 ,0.00 ,0.18 
202,Honey Heartbeat ～10 Stars Mix～,edit,765,10.55 ,11.03 ,12.77 ,5.53 ,10.50 ,13.23 ,13.74 ,14.11 
202,Honey Heartbeat ～10 Stars Mix～,oni,765,8.18 ,8.87 ,8.54 ,6.94 ,1.73 ,8.24 ,12.14 ,8.74 
203,Jibun REST@RT,edit,765,8.47 ,7.68 ,4.64 ,10.07 ,7.86 ,5.41 ,7.03 ,2.44 
203,Jibun REST@RT,oni,567,2.56 ,2.65 ,1.88 ,4.14 ,1.50 ,5.40 ,0.00 ,0.31 
204,M@STERPIECE,oni,390,0.70 ,0.62 ,0.34 ,1.21 ,0.03 ,0.00 ,0.00 ,0.12 
205,ONLY MY NOTE,oni,487,1.20 ,2.03 ,2.64 ,1.93 ,0.64 ,7.62 ,0.37 ,1.82 
207,All Night de INDENAI,oni,555,1.14 ,1.05 ,0.86 ,1.49 ,0.02 ,0.00 ,1.28 ,0.80 
208,いぬのおまわりさん,oni,328,1.31 ,1.11 ,0.61 ,1.61 ,0.05 ,0.00 ,1.57 ,0.09 
209,INU HOERU,oni,580,2.38 ,2.82 ,2.74 ,3.96 ,1.05 ,7.50 ,0.00 ,1.76 
211,OOZORA TO TAIKO NO ODORI,oni,864,8.65 ,7.64 ,4.82 ,10.83 ,6.04 ,4.12 ,8.25 ,2.94 
212,NEGAIGOTO ☆ PUZZLE,oni,551,3.58 ,4.55 ,5.87 ,4.27 ,0.43 ,1.68 ,4.43 ,6.64 
213,夜曲Op.9 No.2,oni,500,4.76 ,7.16 ,9.33 ,1.94 ,0.14 ,5.57 ,7.97 ,10.59 
214,时空厅时空1课,oni,836,7.67 ,7.50 ,4.16 ,10.60 ,7.67 ,7.50 ,1.83 ,1.03 
215,时空厅搜查2课,oni,773,7.00 ,6.94 ,6.37 ,6.86 ,7.87 ,8.67 ,6.04 ,3.48 
218,FLOWER,edit,873,12.41 ,11.92 ,11.34 ,12.45 ,11.50 ,15.06 ,13.01 ,6.04 
218,FLOWER,oni,721,8.87 ,8.87 ,9.16 ,8.31 ,4.40 ,5.87 ,12.03 ,9.52 
219,日全食2035,oni,588,3.93 ,3.51 ,1.91 ,5.81 ,1.59 ,2.13 ,3.09 ,0.20 
220,KARA鞠之花,oni,774,11.60 ,10.37 ,10.32 ,9.71 ,10.81 ,9.95 ,13.70 ,9.04 
